initial_Z,initial_mass,run_dir_path,blue_loop_crossing_count,blue_loop_duration_yr,max_log_L,max_log_Teff,max_log_R,first_model_number,last_model_number,first_age_yr,last_age_yr,blue_loop_start_age,blue_loop_end_age,instability_start_age,instability_end_age,calculated_blue_loop_duration,calculated_instability_duration
0.012,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0120,2,1362190.655990377,4.1181307333731825,4.0095767576640515,2.197659590158646,2103,2400,36562914.43777042,37924636.578310885,36562914.43777042,37925105.093760796,36562914.43777042,37925105.093760796,1362190.655990377,1362190.655990377
0.0125,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0125,2,1369285.125513047,4.1131353774367545,4.006485644027185,2.194564952774086,2053,2345,36666334.32993396,38035124.05776112,36666334.32993396,38035619.45544701,36666334.32993396,38035619.45544701,1369285.125513047,1369285.125513047
0.0135,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0135,2,1394148.7338166237,4.102185655275478,3.9994916520569905,2.1916373707274155,2056,2332,36885336.37356738,38278589.90954934,36885336.37356738,38279485.107384,36885336.37356738,38279485.107384,1394148.7338166237,1394148.7338166237
0.014,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0140,2,1411278.5382159278,4.095805697160557,3.9955182750637577,2.1880749938196953,2096,2386,36994602.70615441,38404855.08061572,36994602.70615441,38405881.24437034,36994602.70615441,38405881.24437034,1411278.5382159278,1411278.5382159278
0.0145,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0145,2,1410327.8138568252,4.0907260376648535,3.9910340792333456,2.1832216039448618,2116,2398,37116909.95705192,38526348.91612825,37116909.95705192,38527237.77090874,37116909.95705192,38527237.77090874,1410327.8138568252,1410327.8138568252
0.015,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0150,2,1414212.7461278439,4.084653797414096,3.9861063082739947,2.1773033806333872,2092,2364,37235746.79118176,38649155.124266766,37235746.79118176,38649959.5373096,37235746.79118176,38649959.5373096,1414212.7461278439,1414212.7461278439
0.0155,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0155,2,1441563.6229041219,4.078904928343169,3.9831403881484864,2.1800082335738926,2085,2356,37343282.80448897,38783396.69826695,37343282.80448897,38784846.42739309,37343282.80448897,38784846.42739309,1441563.6229041219,1441563.6229041219
0.016,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0160,2,1403990.778739877,4.073830780718726,3.9775716154042144,2.172996096471301,2143,2410,37468728.985957205,38871728.50647579,37468728.985957205,38872719.76469708,37468728.985957205,38872719.76469708,1403990.778739877,1403990.778739877
0.0165,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0165,2,1418882.4505757615,4.067875235569979,3.9737182881312605,2.1698734902569106,2149,2415,37580777.96617687,38998559.345492736,37580777.96617687,38999660.41675263,37580777.96617687,38999660.41675263,1418882.4505757615,1418882.4505757615
0.017,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0170,2,1400215.7108844146,4.061993865556517,3.968359005576833,2.167487810411925,2146,2406,37709159.263804406,39108317.5604595,37709159.263804406,39109374.97468882,37709159.263804406,39109374.97468882,1400215.7108844146,1400215.7108844146
0.0175,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0175,2,1415117.3071295246,4.055936637514136,3.9641826798105506,2.1609529901360607,2158,2413,37813987.434797205,39228142.94360021,37813987.434797205,39229104.74192673,37813987.434797205,39229104.74192673,1415117.3071295246,1415117.3071295246
0.018,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0180,2,1420758.5917076021,4.04999005741288,3.9598170776696557,2.159077306832339,2183,2435,37940535.2986633,39360305.50222069,37940535.2986633,39361293.890370905,37940535.2986633,39361293.890370905,1420758.5917076021,1420758.5917076021
0.0185,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0185,2,1414974.0285267234,4.04403240767852,3.9546556057510163,2.156067400155575,2163,2400,38058087.62760821,39472050.607694656,38058087.62760821,39473061.65613493,38058087.62760821,39473061.65613493,1414974.0285267234,1414974.0285267234
0.019,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0190,2,1403944.2316264212,4.038369110443502,3.9485973577903146,2.1543008542662427,2192,2428,38190796.5079984,39593663.67374356,38190796.5079984,39594740.73962482,38190796.5079984,39594740.73962482,1403944.2316264212,1403944.2316264212
0.0195,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0195,2,1410677.5153122395,4.032105190995944,3.9445530633661283,2.148086104564698,2202,2437,38303902.26063807,39713526.40923595,38303902.26063807,39714579.77595031,38303902.26063807,39714579.77595031,1410677.5153122395,1410677.5153122395
0.02,8.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_8.5MSUN_z0.0200,2,1391075.1458930597,4.026394977572438,3.9384155409799773,2.146161605463624,2207,2433,38432977.1765142,39822883.5392428,38432977.1765142,39824052.32240726,38432977.1765142,39824052.32240726,1391075.1458930597,1391075.1458930597
0.0015,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0015,2,1518242.9039069302,4.3580790662877735,4.0552074897271275,2.3514209307855682,1763,2103,29249316.59603366,30767365.77867747,29249316.59603366,30767559.49994059,29249316.59603366,30767559.49994059,1518242.9039069302,1518242.9039069302
0.002,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0020,2,1259276.4281205572,4.341053197307874,4.0012053550085875,2.346023511666469,1792,2095,29707634.28037247,30966581.03889967,29707634.28037247,30966910.708493028,29707634.28037247,30966910.708493028,1259276.4281205572,1259276.4281205572
0.0025,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0025,2,1042313.5896812268,4.3242854002018944,3.95589482777276,2.342251984619524,1815,2066,30093796.443544693,31135624.465025984,30093796.443544693,31136110.03322592,30093796.443544693,31136110.03322592,1042313.5896812268,1042313.5896812268
0.003,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0030,2,834656.0451872051,4.3075101581101976,3.916772711725253,2.332650157822181,1822,2034,30459913.71877351,31293844.64942167,30459913.71877351,31294569.763960715,30459913.71877351,31294569.763960715,834656.0451872051,834656.0451872051
0.0035,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0035,2,608654.2902047485,4.289256775010558,3.8811480149486832,2.329789761881227,1857,2045,30829611.323032063,31437372.74342054,30829611.323032063,31438265.61323681,30829611.323032063,31438265.61323681,608654.2902047485,608654.2902047485
0.0055,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0055,2,556064.0201691315,4.2554464384228865,3.8851567686560737,2.3073010110016186,1896,2080,31566659.74451962,32122234.70067472,31566659.74451962,32122723.764688753,31566659.74451962,32122723.764688753,556064.0201691315,556064.0201691315
0.006,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0060,2,678637.2592279464,4.255222597296289,3.9110472566724117,2.305429955927508,1907,2145,31632026.17272009,32310294.608701937,31632026.17272009,32310663.431948036,31632026.17272009,32310663.431948036,678637.2592279464,678637.2592279464
0.0065,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0065,2,790753.8550426848,4.255925313874866,3.946163096162471,2.297740868336793,1938,2201,31720225.513284523,32510755.629666645,31720225.513284523,32510979.368327208,31720225.513284523,32510979.368327208,790753.8550426848,790753.8550426848
0.007,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0070,2,832678.5392200947,4.253351242404603,3.9689473999861526,2.288953356232233,1911,2177,31819866.084388535,32652394.14010663,31819866.084388535,32652544.62360863,31819866.084388535,32652544.62360863,832678.5392200947,832678.5392200947
0.0075,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0075,2,907506.8952336386,4.25382566191693,3.9968114970307487,2.2883257988266243,1931,2241,31898628.26321748,32806028.433287572,31898628.26321748,32806135.158451118,31898628.26321748,32806135.158451118,907506.8952336386,907506.8952336386
0.008,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0080,2,932957.1075062677,4.2480984690366945,4.00550190565312,2.2680283228183495,1927,2210,32022290.793381948,32955109.471851427,32022290.793381948,32955247.900888216,32022290.793381948,32955247.900888216,932957.1075062677,932957.1075062677
0.0085,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0085,2,946841.8907847255,4.241150289102464,4.016771475688386,2.2774356640310627,1968,2291,32126138.077296637,33072811.32469666,32126138.077296637,33072979.968081363,32126138.077296637,33072979.968081363,946841.8907847255,946841.8907847255
0.009,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0090,2,1002906.2838120349,4.234475294223044,4.024995342125371,2.2747153836573624,1968,2286,32233133.030203305,33235836.97325968,32233133.030203305,33236039.31401534,32233133.030203305,33236039.31401534,1002906.2838120349,1002906.2838120349
0.0095,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0095,2,1009231.0459132642,4.227874839513659,4.026591694739008,2.2692890587335377,1999,2333,32356168.664910678,33365170.08229768,32356168.664910678,33365399.710823942,32356168.664910678,33365399.710823942,1009231.0459132642,1009231.0459132642
0.01,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0100,2,1058428.6695121005,4.220345870712119,4.029277969694538,2.265291703684987,1997,2330,32456296.71797764,33514463.65504677,32456296.71797764,33514725.38748974,32456296.71797764,33514725.38748974,1058428.6695121005,1058428.6695121005
0.011,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0110,2,1080463.9349942952,4.210520576794673,4.027096851596759,2.246395422669223,2026,2335,32637767.145804428,33717931.09269292,32637767.145804428,33718231.08079872,32637767.145804428,33718231.08079872,1080463.9349942952,1080463.9349942952
0.0115,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0115,2,1129425.2000456676,4.205172348425961,4.026993947954219,2.2511761912111594,2023,2320,32707466.42684932,33836571.410150915,32707466.42684932,33836891.62689499,32707466.42684932,33836891.62689499,1129425.2000456676,1129425.2000456676
0.012,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0120,2,1144890.4508433342,4.200183688333148,4.024023556864636,2.2440123302664907,2056,2368,32806155.23082199,33950694.143690996,32806155.23082199,33951045.68166532,32806155.23082199,33951045.68166532,1144890.4508433342,1144890.4508433342
0.0125,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0125,2,1149382.798136916,4.1948611085004845,4.0209557122653,2.2466460004017224,2090,2410,32892014.872892547,34041030.75308884,32892014.872892547,34041397.67102946,32892014.872892547,34041397.67102946,1149382.798136916,1149382.798136916
0.013,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0130,2,1163705.2504126318,4.189895995694491,4.017874140637531,2.241288379231244,2075,2380,32981610.144456398,34144921.7338765,32981610.144456398,34145315.39486903,32981610.144456398,34145315.39486903,1163705.2504126318,1163705.2504126318
0.0135,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0135,2,1161305.925854113,4.184730836539692,4.014077782062355,2.235317940311912,2068,2350,33075720.49732871,34236628.953629866,33075720.49732871,34237026.42318282,33075720.49732871,34237026.42318282,1161305.925854113,1161305.925854113
0.014,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0140,2,1170249.1446228996,4.179261658606043,4.010590905735267,2.233427106494212,2054,2352,33161793.226886712,34331620.91304153,33161793.226886712,34332042.37150961,33161793.226886712,34332042.37150961,1170249.1446228996,1170249.1446228996
0.0145,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0145,2,1196238.5582409576,4.174023606442841,4.008227175408809,2.232381298981168,2084,2384,33242767.56061069,34438562.32371897,33242767.56061069,34439006.11885165,33242767.56061069,34439006.11885165,1196238.5582409576,1196238.5582409576
0.015,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0150,2,1194383.3945520446,4.169108296491081,4.003086956392954,2.232117753329754,2131,2429,33350825.1328187,34544696.99648204,33350825.1328187,34545208.52737074,33350825.1328187,34545208.52737074,1194383.3945520446,1194383.3945520446
0.0155,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0155,2,1190045.1033135876,4.164028490118628,3.999071244688471,2.227134257489999,2101,2391,33440885.73679977,34630169.95188394,33440885.73679977,34630930.84011336,33440885.73679977,34630930.84011336,1190045.1033135876,1190045.1033135876
0.016,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0160,2,1194781.0620851107,4.158582784081726,3.99530609096557,2.2240511013655158,2103,2389,33533089.353470486,34727334.55986258,33533089.353470486,34727870.4155556,33533089.353470486,34727870.4155556,1194781.0620851107,1194781.0620851107
0.0165,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0165,2,1168866.1340464428,4.154033776430117,3.9895028189628574,2.221934232904692,2152,2434,33646290.75485205,34814398.47948122,33646290.75485205,34815156.88889849,33646290.75485205,34815156.88889849,1168866.1340464428,1168866.1340464428
0.017,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0170,2,1210749.9910693988,4.147995900185513,3.9878213846718937,2.2157264010494444,2096,2361,33715289.18642909,34925356.37980471,33715289.18642909,34926039.17749849,33715289.18642909,34926039.17749849,1210749.9910693988,1210749.9910693988
0.0175,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0175,2,1182572.436213836,4.143326093941774,3.981639214364941,2.2180598814782524,2169,2446,33835211.91635046,35016725.05576502,33835211.91635046,35017784.3525643,33835211.91635046,35017784.3525643,1182572.436213836,1182572.436213836
0.018,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0180,2,1172822.4853422195,4.138160484036064,3.9769307665492453,2.213218986349508,2147,2421,33928291.30189062,35100287.12637261,33928291.30189062,35101113.78723284,33928291.30189062,35101113.78723284,1172822.4853422195,1172822.4853422195
0.0185,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0185,2,1176547.0401683226,4.132978863859007,3.973075531059808,2.206143074684453,2137,2384,34024273.38698507,35200132.66585466,34024273.38698507,35200820.42715339,34024273.38698507,35200820.42715339,1176547.0401683226,1176547.0401683226
0.019,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0190,2,1166926.3515528962,4.127700863307376,3.9675522580974394,2.210290946909863,2157,2416,34124951.2991053,35290979.0268853,34124951.2991053,35291877.6506582,34124951.2991053,35291877.6506582,1166926.3515528962,1166926.3515528962
0.0195,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0195,2,1159301.2133580595,4.122794491508554,3.962744260125307,2.204112957835086,2193,2447,34235595.526115686,35394076.83845927,34235595.526115686,35394896.739473745,34235595.526115686,35394896.739473745,1159301.2133580595,1159301.2133580595
0.02,9.0,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.0MSUN_z0.0200,2,1164634.509785816,4.117243553336417,3.9583796997953034,2.2040217542380964,2199,2452,34321544.883464605,35485179.6300879,34321544.883464605,35486179.39325042,34321544.883464605,35486179.39325042,1164634.509785816,1164634.509785816
0.0015,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0015,2,1363825.1753726453,4.4227646887722,4.062797451733925,2.392667468124337,1757,2137,26674127.0989013,28037788.384391837,26674127.0989013,28037952.274273947,26674127.0989013,28037952.274273947,1363825.1753726453,1363825.1753726453
0.002,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0020,2,1122858.6904849112,4.405795366316931,4.009147738052148,2.3897504673601144,1796,2094,27077937.723503005,28200527.555891454,27077937.723503005,28200796.413987916,27077937.723503005,28200796.413987916,1122858.6904849112,1122858.6904849112
0.0025,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0025,2,912263.3579312116,4.390400565510515,3.964287429762971,2.3795408653166614,1828,2089,27429825.467654664,28341745.012535788,27429825.467654664,28342088.825585876,27429825.467654664,28342088.825585876,912263.3579312116,912263.3579312116
0.003,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0030,2,678080.1090509109,4.373921261299256,3.9203561349037184,2.3813038566599016,1838,2060,27781249.552673727,28458763.02686844,27781249.552673727,28459329.66172464,27781249.552673727,28459329.66172464,678080.1090509109,678080.1090509109
0.007,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0070,2,643796.0756274611,4.319005598122298,3.9556144631635783,2.340469009999542,1933,2214,28934921.39706343,29578499.222290583,28934921.39706343,29578717.47269089,28934921.39706343,29578717.47269089,643796.0756274611,643796.0756274611
0.0075,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0075,2,681117.4524949491,4.315932666253757,3.9687282323761264,2.33707213762316,1957,2248,29031407.83296082,29712411.76667007,29031407.83296082,29712525.28545577,29031407.83296082,29712525.28545577,681117.4524949491,681117.4524949491
0.008,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0080,2,753165.7577646375,4.315931261334737,3.9958590802632683,2.321358803564855,1939,2246,29106925.577387393,29859999.92003501,29106925.577387393,29860091.33515203,29106925.577387393,29860091.33515203,753165.7577646375,753165.7577646375
0.0085,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0085,2,777464.4839968942,4.3115400645093915,4.01176608284664,2.3142930611617514,1947,2257,29186489.73671339,29963844.71145609,29186489.73671339,29963954.220710285,29186489.73671339,29963954.220710285,777464.4839968942,777464.4839968942
0.009,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0090,2,800172.9634734839,4.305741738986493,4.025456351899935,2.3195878608272964,1967,2287,29266067.60519287,30066104.748101063,29266067.60519287,30066240.568666354,29266067.60519287,30066240.568666354,800172.9634734839,800172.9634734839
0.0095,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0095,2,840914.5147818141,4.300535893278598,4.028434097824074,2.3018123434319744,1996,2318,29360405.782016054,30201154.269816462,29360405.782016054,30201320.296797868,29360405.782016054,30201320.296797868,840914.5147818141,840914.5147818141
0.01,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0100,2,841368.1436480992,4.294064355281858,4.0309658995904805,2.3138209147827125,1999,2332,29461654.10792698,30302834.85775452,29461654.10792698,30303022.25157508,29461654.10792698,30303022.25157508,841368.1436480992,841368.1436480992
0.0105,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0105,2,893755.1897803992,4.28899081563999,4.035134315083506,2.311569576615842,2005,2344,29509971.922460318,30403519.394106813,29509971.922460318,30403727.112240717,29509971.922460318,30403727.112240717,893755.1897803992,893755.1897803992
0.011,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0110,2,899851.822340969,4.28478871032184,4.034190898209282,2.30075864264494,2017,2348,29578775.704653367,30478404.1925137,29578775.704653367,30478627.526994336,29578775.704653367,30478627.526994336,899851.822340969,899851.822340969
0.0115,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0115,2,912025.6243325658,4.280039981560614,4.032918487313831,2.3034761596004105,2039,2378,29646637.826045644,30558422.39407949,29646637.826045644,30558663.45037821,29646637.826045644,30558663.45037821,912025.6243325658,912025.6243325658
0.012,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0120,2,923433.2371426634,4.275655961258086,4.030368041405102,2.300869458016509,2048,2381,29730474.86310119,30653650.244802766,29730474.86310119,30653908.100243855,29730474.86310119,30653908.100243855,923433.2371426634,923433.2371426634
0.0125,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0125,2,946686.182499703,4.2712083341951015,4.02990453290217,2.30019132079875,2057,2386,29794846.216048744,30741262.177213747,29794846.216048744,30741532.398548447,29794846.216048744,30741532.398548447,946686.182499703,946686.182499703
0.013,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0130,2,952770.308379855,4.266190265838089,4.027432674145604,2.2921199209231804,2070,2389,29866214.12082295,30818698.16198754,29866214.12082295,30818984.429202806,29866214.12082295,30818984.429202806,952770.308379855,952770.308379855
0.0135,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0135,2,972168.1527541727,4.261799475335367,4.023865516935742,2.2928709145431543,2083,2404,29941204.780731115,30913049.97994969,29941204.780731115,30913372.93348529,29941204.780731115,30913372.93348529,972168.1527541727,972168.1527541727
0.014,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0140,2,948085.1462985352,4.256854458517671,4.019222328796345,2.2928656176196256,2095,2413,30028643.68206076,30976407.719066083,30028643.68206076,30976728.828359295,30028643.68206076,30976728.828359295,948085.1462985352,948085.1462985352
0.0145,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0145,2,982453.6885219924,4.251989538543187,4.01805182375673,2.2894076795156133,2087,2403,30083153.642097093,31065233.137389824,30083153.642097093,31065607.330619086,30083153.642097093,31065607.330619086,982453.6885219924,982453.6885219924
0.015,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0150,2,965847.557887163,4.2476738251467525,4.013314128947839,2.285551637476259,2105,2420,30174758.77605537,31140250.499574237,30174758.77605537,31140606.333942533,30174758.77605537,31140606.333942533,965847.557887163,965847.557887163
0.0155,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0155,2,976257.4119376615,4.243087115047375,4.010450151174575,2.2819915818913454,2114,2422,30252664.744545195,31228547.75865005,30252664.744545195,31228922.156482857,30252664.744545195,31228922.156482857,976257.4119376615,976257.4119376615
0.016,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0160,2,967226.8685000353,4.23815514776556,4.005997513766459,2.2816937345248003,2120,2427,30325281.762411814,31292114.487361334,30325281.762411814,31292508.63091185,30325281.762411814,31292508.63091185,967226.8685000353,967226.8685000353
0.0165,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0165,2,958909.1214782782,4.233877187085947,4.000874533161514,2.278148079966189,2143,2443,30416543.785381265,31375021.328370918,30416543.785381265,31375452.906859543,30416543.785381265,31375452.906859543,958909.1214782782,958909.1214782782
0.017,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0170,2,994646.3114535548,4.228638724923229,4.000793447130173,2.261231139981799,2112,2401,30465552.86675587,31459753.633077487,30465552.86675587,31460199.178209424,30465552.86675587,31460199.178209424,994646.3114535548,994646.3114535548
0.0175,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0175,2,939154.078310769,4.224392195096121,3.9919491760253765,2.2744174190660806,2156,2447,30584308.322995875,31522822.889950357,30584308.322995875,31523462.401306644,30584308.322995875,31523462.401306644,939154.078310769,939154.078310769
0.018,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0180,2,954696.6535883732,4.219579027632611,3.9907692091801756,2.2686727292134394,2150,2441,30642426.791320343,31596484.388847053,30642426.791320343,31597123.444908716,30642426.791320343,31597123.444908716,954696.6535883732,954696.6535883732
0.0185,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0185,2,981389.4774403498,4.214845147966305,3.988054924506372,2.267625792064651,2171,2455,30707600.40862537,31688367.87421319,30707600.40862537,31688989.88606572,30707600.40862537,31688989.88606572,981389.4774403498,981389.4774403498
0.019,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0190,2,940260.0415193103,4.210157359311935,3.9805300403947332,2.266283419530705,2185,2460,30813115.573683135,31752745.09421598,30813115.573683135,31753375.615202446,30813115.573683135,31753375.615202446,940260.0415193103,940260.0415193103
0.0195,9.5,/home/tnd/mesa-r23.05.1/STRANGE/nad_convos_mid/run_nad_convos_mid_9.5MSUN_z0.0195,2,959666.2999549918,4.204995018504582,3.9792373660115135,2.2591600554840423,2167,2445,30864525.044990912,31823599.66983169,30864525.044990912,31824191.344945904,30864525.044990912,31824191.344945904,959666.2999549918,959666.2999549918
